Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
FOCUS TAHITI,Cosmo,95,570277,7,11,18,6,7,7,5,skirmisher,purple,,,,,10,,,,,
FOCUS TAHITI,IronFistOrson,105,1552195,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,StarLord_Annihilation,90,371390,7,11,17,6,6,6,4,skirmisher,purple,,,,,10,,,,,
FOCUS TAHITI,Vahl,100,709686,7,8,19,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
FOCUS TAHITI,Korg,95,389303,7,7,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
FOCUS TAHITI,Thor_InfinityWar,95,457986,7,9,18,7,7,7,5,striker,purple,10,,,,,,,,,
FOCUS TAHITI,LokiTeen,90,330843,7,8,17,7,7,7,5,striker,purple,10,,,,,,,,,
FOCUS TAHITI,KangTheConqueror,100,661641,7,8,19,7,7,7,5,striker,purple,11,,,,,1,1,1,1,1
FOCUS TAHITI,Sylvie,90,331702,7,9,17,7,7,7,5,skirmisher,purple,,,,,10,,,,,
FOCUS TAHITI,SpiderManBigTime,95,551194,7,3,18,6,6,6,4,striker,purple,13,12,12,12,12,3,3,3,3,3
FOCUS TAHITI,BetaRayBill,95,438365,7,8,18,7,7,7,5,raider,purple,,,,10,,,,,,
FOCUS TAHITI,KamalaKhan,95,460613,7,9,18,6,7,7,5,skirmisher,purple,,,,,10,,,,,
FOCUS TAHITI,GhostRiderRobbie,100,647168,7,8,19,7,7,7,5,raider,purple,,,,11,,1,1,1,1,1
FOCUS TAHITI,BlackCat,100,542486,7,5,19,6,7,6,6,striker,purple,11,,,,,1,1,1,1,1
FOCUS TAHITI,Ronin,95,400757,7,8,18,6,6,6,5,striker,purple,10,5,5,5,5,,,,,
FOCUS TAHITI,Mockingbird,95,400408,7,8,18,7,7,6,4,healer,purple,5,5,10,5,5,,,,,
FOCUS TAHITI,Photon,95,454117,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
FOCUS TAHITI,IronManInfinityWar,97,526265,7,9,18,7,7,7,5,striker,purple,10,,,,,,,,,
FOCUS TAHITI,Tigra,95,395986,7,8,18,6,7,6,5,striker,purple,10,5,5,5,5,,,,,
FOCUS TAHITI,ZombieJuggernaut,100,1194667,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,IronheartMCU,98,493279,7,8,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
FOCUS TAHITI,Darkhawk,95,423639,7,8,18,7,7,7,5,raider,purple,,,,10,,,,,,
FOCUS TAHITI,GreenGoblinGlider,100,582568,7,5,19,6,7,8,6,skirmisher,purple,,,,8,13,3,3,3,3,3
FOCUS TAHITI,KravenTheHunter,100,691574,7,9,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,SpiderSlayer,100,698001,7,9,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Lizard,100,720536,7,9,19,6,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
FOCUS TAHITI,Nightcrawler,100,785866,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Forge,97,528598,7,8,18,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Sunspot,105,1480451,7,10,19,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
FOCUS TAHITI,SymbioteSilverSurfer,100,765759,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Gwenom,100,677651,7,8,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,RedGoblin,100,766564,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,BlackKnight,105,1181195,7,10,19,7,7,7,5,striker,purple,13,5,,,,3,3,3,3,3
FOCUS TAHITI,StarBrand,95,415307,7,8,18,6,6,6,5,raider,purple,5,5,5,11,5,1,1,1,1,1
FOCUS TAHITI,CosmicGhostRider,95,446310,7,8,18,6,6,6,5,striker,purple,11,,,10,,1,1,1,1,1
FOCUS TAHITI,IronPatriot,100,732965,7,9,19,7,7,7,5,raider,purple,9,5,5,13,5,3,3,3,3,3
FOCUS TAHITI,TheLeader,100,785004,7,9,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
FOCUS TAHITI,PeterBParker,100,788246,7,9,19,7,7,7,5,healer,purple,,,13,,,3,3,3,3,3
FOCUS TAHITI,SpiderManPavitr,100,748010,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,PandaPool,95,497267,7,9,18,6,7,7,5,skirmisher,purple,,,,,12,2,2,2,2,2
FOCUS TAHITI,OldManLogan,105,859744,6,6,19,8,8,8,5,striker,purple,13,5,5,5,5,3,3,3,3,3
FOCUS TAHITI,PeniParker,100,840617,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Daken,90,370638,7,9,17,6,7,7,5,raider,purple,5,5,5,12,5,2,2,2,2,2
FOCUS TAHITI,SuperSkrull,103,1062491,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Northstar,100,726112,7,9,19,7,7,7,5,raider,purple,6,6,6,13,6,3,3,3,3,3
FOCUS TAHITI,Guardian,100,790474,7,9,19,7,7,7,5,striker,purple,13,6,6,6,6,3,3,3,3,3
FOCUS TAHITI,Sasquatch,100,647991,7,8,19,7,7,7,5,skirmisher,purple,6,6,6,6,13,3,3,3,3,3
FOCUS TAHITI,BlackPantherShuri,100,741888,7,9,19,6,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
FOCUS TAHITI,HankPym,100,849087,7,10,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
FOCUS TAHITI,Gladiator,105,1550575,7,10,20,7,7,7,5,fortifier,purple,5,13,5,5,5,3,3,3,3,3
FOCUS TAHITI,Ares,105,1490510,7,9,20,8,8,7,6,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Gorr,100,1045966,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Sentinel,105,1352197,7,9,19,7,7,7,5,striker,purple,13,6,6,6,6,3,3,3,3,3
FOCUS TAHITI,Nimrod,105,1397356,7,9,19,7,7,7,5,raider,purple,6,6,6,13,6,3,3,3,3,3
FOCUS TAHITI,ThanosEndgame,105,1571421,7,10,20,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
FOCUS TAHITI,Blade,105,1635051,7,10,20,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,ManThing,100,886515,7,8,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
FOCUS TAHITI,OmegaSentinel,105,1560620,7,10,20,7,7,7,5,skirmisher,purple,6,6,6,6,13,3,3,3,3,3
FOCUS TAHITI,Oath,105,1635407,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,CaptainBritain,100,798827,7,10,19,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,ShadowKing,105,1243834,7,6,20,8,8,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
FOCUS TAHITI,AncientOne,105,1567823,7,10,19,7,8,7,6,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,EmmaFrostXMen,105,1535385,7,10,19,7,8,7,6,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,MsMarvelClassic,101,1056109,7,9,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Kahhori,100,1050048,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Medusa,100,978084,7,9,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Mephisto,105,1691971,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,JeanGrey,105,1603366,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,OmegaRedPhoenix,100,803851,6,5,19,8,6,6,4,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Hercules,100,1241912,7,10,19,7,7,7,5,raider,purple,13,,,13,,3,3,3,3,3
FOCUS TAHITI,PeggyCarter,105,1635548,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,FalconJoaquin,105,1629315,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Patriot,105,1633113,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Lilandra,105,1680383,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Odin,105,1656339,7,7,20,7,7,7,5,striker,purple,13,,,13,,3,3,3,3,3
FOCUS TAHITI,ZombieScarletWitch,100,765787,6,5,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,HowardTheDuck,105,1973337,7,11,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Havok,100,1411573,7,11,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,DaredevilModern,105,1543872,7,9,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,SilverSable,105,1587794,7,9,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,HitMonkey,105,1580858,7,9,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Knull,105,1572887,7,8,20,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
FOCUS TAHITI,VictoriaHand,105,1373974,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Quasar,105,1481980,7,7,20,7,7,7,5,striker,purple,14,5,5,5,5,4,4,4,4,4
FOCUS TAHITI,Songbird,105,1528821,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Hyperion,105,1461712,7,10,19,6,6,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Hellverine,105,1654929,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,TheHood,105,1524301,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Satana,105,1494008,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,InvisibleWomanMCU,105,2098802,7,10,20,7,7,7,5,raider,purple,6,,,15,,5,5,5,5,5
FOCUS TAHITI,MrFantasticMCU,105,1803116,7,10,20,7,7,7,5,fortifier,purple,,14,,,,4,4,4,4,4
FOCUS TAHITI,FranklinRichards,105,2673875,7,12,20,7,7,7,5,striker,purple,15,,,,,5,5,5,5,5
FOCUS TAHITI,Blastaar,105,1598258,7,7,20,7,7,7,5,raider,purple,14,5,5,14,5,4,4,4,4,4
FOCUS TAHITI,RachelSummers,105,2237338,7,12,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Azazel,105,1510349,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,SebastianShaw,105,1610913,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Scorpion,105,1552694,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Hobgoblin,105,1526212,7,9,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,PhantomRider,105,1012724,5,5,19,8,7,7,6,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,SuperiorSpiderMan,105,1580024,7,9,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,LivingMummy,105,1180052,6,6,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,DaimonHellstrom,105,1763505,7,10,20,7,7,7,5,raider,purple,,,,13,,4,3,3,3,3
FOCUS TAHITI,Hellcat,105,1192736,6,6,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Xavier,105,1557068,7,6,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,ZombieKestrel,105,767951,3,1,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,LadyBullseye,105,1100515,6,6,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,SwordMaster,105,985855,5,5,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
FOCUS TAHITI,Thunderstrike,105,1308395,7,5,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,SteelSerpent,105,817498,4,4,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
FOCUS TAHITI,Wolfsbane,105,964818,4,4,20,7,7,7,5,raider,purple,5,,,13,,3,3,3,3,3
FOCUS TAHITI,Cannonball,105,888584,3,3,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Warlock,105,753234,3,3,19,6,6,7,5,raider,purple,,,,13,,3,3,3,3,3
FOCUS TAHITI,Darkstar,105,1036435,4,4,19,7,7,6,5,raider,purple,,,,13,,3,3,3,3,3
Dark Archange,ShieldSupport_Heal,65,98879,7,10,12,6,6,,4,healer,,,,5,,,5,5,5,5,5
Dark Archange,SpiderMan,90,306073,7,8,17,7,7,7,5,raider,purple,8,,,10,3,,,,,
Dark Archange,LukeCage,85,243245,7,8,16,7,7,7,5,fortifier,purple,,11,8,,,1,1,1,1,1
Dark Archange,Punisher,105,1496009,7,9,20,7,7,7,5,striker,purple,13,,,8,,3,3,3,3,3
Dark Archange,ShieldDmg_Defense,71,90937,7,7,13,6,6,,4,striker,,5,,,,1,5,5,5,5,5
Dark Archange,MercDmg_General,60,69136,7,7,11,6,6,,4,skirmisher,,3,,,1,5,5,5,5,5,5
Dark Archange,Crossbones,65,92012,7,8,12,6,6,6,4,fortifier,,,5,,1,,5,5,5,5,5
Dark Archange,Elektra,105,1451487,7,9,20,7,7,7,5,skirmisher,purple,1,,,,13,3,3,3,3,3
Dark Archange,HandSupport_Heal,65,77669,7,7,12,6,6,,4,healer,,,,5,,,5,5,5,5,5
Dark Archange,HandTank_Stealth,60,67991,7,7,11,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
Dark Archange,HandDmg_Unbuff,60,67939,7,7,11,6,6,,4,raider,,3,,,5,,5,5,5,5,5
Dark Archange,Nebula,90,409336,7,11,17,7,7,7,5,skirmisher,purple,,,,3,11,1,1,1,1,1
Dark Archange,Bullseye,62,99324,7,10,11,6,6,6,4,striker,,5,,,,,5,5,5,5,5
Dark Archange,Wolverine,100,717500,7,9,19,7,7,7,5,striker,purple,13,,,8,,3,3,3,3,3
Dark Archange,Daredevil,75,183997,7,9,14,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
Dark Archange,HandDmg_Bonus,60,69284,7,7,11,6,6,,4,striker,,5,,,1,,5,5,5,5,5
Dark Archange,RavagerSupport_Heal,72,95286,7,7,13,6,6,,4,healer,,,,5,,,5,5,5,5,5
Dark Archange,BlackWidow,75,222350,7,7,14,6,6,6,4,striker,blue,10,,1,,4,5,5,5,5,5
Dark Archange,HydraDmg_Buff,65,77306,7,7,12,6,6,,4,raider,,,,1,5,,5,5,5,5,5
Dark Archange,MercTank_Debuff,60,67065,7,7,11,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
Dark Archange,HydraDmg_AoE,60,67519,7,7,11,6,6,,4,striker,,5,,,4,1,5,5,5,5,5
Dark Archange,HandControl_HealBlock,60,67976,7,7,11,6,6,,4,striker,,5,,,,1,5,5,5,5,5
Dark Archange,HydraSupport_Heal,60,66352,7,7,11,6,6,,4,healer,,,,5,,,5,5,5,5,5
Dark Archange,Drax,75,151416,7,9,14,6,6,6,4,fortifier,blue,,10,,,,5,5,5,5,5
Dark Archange,Hulk,95,467223,7,9,18,7,7,7,5,striker,purple,11,1,9,2,,1,1,1,1,1
Dark Archange,ShieldSupport_Stealth,60,69724,7,7,11,6,6,,4,healer,,,,5,3,,5,5,5,5,5
Dark Archange,RavagerDmg_AoE,75,128498,7,7,14,6,6,,4,striker,blue,10,,,1,,5,5,5,5,5
Dark Archange,JessicaJones,86,283451,7,8,16,7,7,7,5,skirmisher,purple,8,2,1,,10,,,,,
Dark Archange,ShieldDmg_AoE,65,78208,7,7,12,6,6,,4,raider,,,,,5,,5,5,5,5,5
Dark Archange,Gamora,90,370340,7,10,17,7,7,7,5,striker,purple,11,,,8,,1,1,1,1,1
Dark Archange,Quake,97,823981,7,9,18,7,7,7,5,raider,purple,12,12,12,13,12,3,3,3,3,3
Dark Archange,HydraDmg_Single,60,66252,7,7,11,6,6,,4,striker,,5,,,,,5,5,5,5,5
Dark Archange,AimSupport_Heal,60,67864,7,7,11,6,6,,4,healer,,,,5,,,5,5,5,5,5
Dark Archange,Hawkeye,75,156235,7,9,14,6,6,6,4,skirmisher,blue,8,,,,10,5,5,5,5,5
Dark Archange,MercSupport_Buffs,60,66342,7,7,11,6,6,,4,healer,,1,,5,,,5,5,5,5,5
Dark Archange,Ronan,65,85426,7,7,12,6,6,6,4,healer,,1,,5,,,5,5,5,5,5
Dark Archange,Yondu,70,106960,7,8,13,6,6,6,5,skirmisher,,1,,1,,5,5,5,5,5,5
Dark Archange,Kingpin,80,186214,7,8,15,6,6,6,4,fortifier,blue,,10,4,,,5,5,5,5,5
Dark Archange,RavagerTank_Taunt,72,94490,7,7,13,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
Dark Archange,NightNurse,65,83566,7,7,12,6,6,6,4,healer,,,,5,,,5,5,5,5,5
Dark Archange,KreeTank_Counter,65,79919,7,7,12,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
Dark Archange,IronFist,91,527374,7,9,17,7,7,7,5,healer,purple,,,13,,2,3,3,3,3,3
Dark Archange,HydraTank_Taunt,60,66325,7,7,11,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
Dark Archange,MercDmg_Single,61,68195,7,7,11,6,6,,4,striker,,5,,,,1,5,5,5,5,5
Dark Archange,KreeDmg_Speed,60,67795,7,7,11,6,6,,4,striker,,5,,,3,1,5,5,5,5,5
Dark Archange,AimDmg_Speed,60,67962,7,7,11,6,6,,4,skirmisher,,3,,,1,5,5,5,5,5,5
Dark Archange,KreeDmg_Offense,60,67122,7,7,11,6,6,,4,striker,,5,,,,,5,5,5,5,5
Dark Archange,Korath,65,86356,7,7,12,6,6,6,4,striker,,5,,,1,3,5,5,5,5,5
Dark Archange,AimDmg_Offense,61,68931,7,7,11,6,6,,4,striker,,5,,,,,5,5,5,5,5
Dark Archange,ShieldTank_Stun,65,78550,7,7,12,6,6,,4,fortifier,,,5,,4,,5,5,5,5,5
Dark Archange,ScarletWitch,100,987106,7,9,19,7,7,7,5,healer,purple,1,,13,,9,3,3,3,3,3
Dark Archange,KreeSupport_HoT,61,68822,7,7,11,6,6,,4,healer,,,,5,1,,5,5,5,5,5
Dark Archange,WinterSoldier,90,434484,7,11,17,7,7,7,5,striker,purple,10,,,,,,,,,
Dark Archange,MsMarvel,76,229440,7,8,14,6,6,6,4,skirmisher,blue,1,,,,10,5,5,5,5,5
Dark Archange,AimTank_Taunt,60,68411,7,7,11,6,6,,4,fortifier,,,5,4,,,5,5,5,5,5
Dark Archange,KreeControl_Assist,60,72257,7,8,11,6,6,,4,skirmisher,,,,4,,5,5,5,5,5,5
Dark Archange,BaronMordo,100,1088242,7,10,19,7,7,7,5,skirmisher,purple,4,,,8,13,3,3,3,3,3
Dark Archange,Deadpool,95,654098,7,8,18,6,6,6,4,raider,purple,1,,,11,1,2,2,1,1,1
Dark Archange,CaptainAmerica,101,738596,7,9,19,7,7,7,5,fortifier,purple,,12,,,8,2,2,2,2,2
Dark Archange,Thanos,86,266259,7,8,16,7,7,7,5,raider,purple,5,5,5,10,5,,,,,
Dark Archange,AntMan,75,220962,7,8,14,6,6,6,4,skirmisher,blue,,,,2,10,5,5,5,5,5
Dark Archange,Storm,100,992356,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Dark Archange,Cable,100,984665,7,10,19,7,7,7,5,striker,purple,13,1,,,4,3,3,3,3,3
Dark Archange,DoctorStrange,105,1235630,7,9,19,7,7,8,6,healer,purple,1,4,13,2,,3,3,3,3,3
Dark Archange,Vision,100,1008537,7,9,19,7,7,7,5,skirmisher,purple,,,,8,13,3,3,3,3,3
Dark Archange,Venom,100,693561,7,9,19,7,7,7,5,striker,purple,13,8,,,5,3,3,3,3,3
Dark Archange,RocketRaccoon,100,1321848,7,11,19,7,7,7,5,raider,purple,2,,,13,,3,3,3,3,3
Dark Archange,Groot,100,1007179,7,9,19,7,7,7,5,healer,purple,,8,13,,,3,3,3,3,3
Dark Archange,Wasp,95,646022,7,9,18,6,7,7,5,raider,purple,,,,12,2,2,2,2,2,2
Dark Archange,Mystique,80,179384,7,7,15,7,6,6,5,skirmisher,blue,4,,,3,10,5,5,5,5,5
Dark Archange,Nobu,80,193897,7,9,15,6,6,6,4,healer,blue,1,,10,,4,5,5,5,5,5
Dark Archange,Juggernaut,100,980536,7,10,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Dark Archange,Pyro,75,145860,7,7,14,6,7,7,4,striker,blue,10,,1,3,,5,5,5,5,5
Dark Archange,AimControl_Infect,60,67447,7,7,11,6,6,,4,skirmisher,,1,,2,,5,5,5,5,5,5
Dark Archange,BlackPanther,90,320466,7,8,17,7,7,7,5,striker,purple,10,,,,,,,,,
Dark Archange,ScientistSupreme,103,1173935,7,9,19,7,7,7,5,healer,purple,,,13,1,,3,3,3,3,3
Dark Archange,Loki,100,668957,7,9,19,7,7,7,5,skirmisher,purple,,,8,3,13,3,3,3,3,3
Dark Archange,UltSpiderMan,90,512986,7,8,17,7,7,7,5,striker,purple,10,,,,8,,,,,
Dark Archange,StarLord,80,357129,7,9,15,7,7,7,5,skirmisher,blue,,,,2,10,5,5,5,5,5
Dark Archange,Sabretooth,86,269918,7,8,16,7,7,7,5,raider,purple,3,,,10,,,,,,
Dark Archange,UltGreenGoblin,80,198249,7,9,15,6,6,6,4,raider,blue,,,4,10,,5,5,5,5,5
Dark Archange,Thor,85,227582,7,8,16,6,6,6,4,striker,purple,11,,,,3,1,1,1,1,1
Dark Archange,WarMachine,98,853152,7,9,18,7,7,7,5,raider,purple,2,1,,13,,3,3,3,3,3
Dark Archange,Mantis,75,164396,7,9,14,6,6,7,5,healer,blue,,,10,,,5,5,5,5,5
Dark Archange,Minerva,80,184657,7,7,15,7,7,7,5,healer,blue,,3,10,,,5,5,5,5,5
Dark Archange,CaptainMarvel,86,267599,7,9,16,6,6,6,4,striker,purple,10,,,,,,,,,
Dark Archange,Killmonger,80,194800,7,9,15,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
Dark Archange,MBaku,70,115740,7,9,13,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
Dark Archange,Carnage,101,731307,7,9,19,7,7,7,5,skirmisher,purple,3,,5,3,13,3,3,3,3,3
Dark Archange,Okoye,90,331095,7,9,17,7,7,7,5,skirmisher,purple,,,,1,10,,,,,
Dark Archange,Falcon,100,956723,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Dark Archange,Psylocke,95,437228,7,9,18,7,7,7,5,striker,purple,10,,3,,9,1,1,1,1,1
Dark Archange,Colossus,75,191898,7,10,14,6,6,6,5,fortifier,blue,,10,,,,5,5,5,5,5
Dark Archange,IronMan,92,405714,7,10,17,7,7,7,5,raider,purple,,,,11,,1,1,1,1,1
Dark Archange,AmericaChavez,75,157954,7,8,14,6,6,6,4,striker,blue,10,,,,1,5,5,5,5,5
Dark Archange,Rhino,76,150090,7,7,14,6,6,6,4,fortifier,blue,,10,4,,,5,5,5,5,5
Dark Archange,Shocker,99,943000,7,10,18,7,7,7,5,striker,purple,13,,1,2,,3,3,3,3,3
Dark Archange,NickFury,95,423435,7,8,18,7,7,7,5,healer,purple,,2,12,2,9,2,2,2,2,2
Dark Archange,Mysterio,96,519804,7,9,18,7,7,7,5,skirmisher,purple,4,,,,13,3,3,3,3,3
Dark Archange,Vulture,97,898840,7,10,18,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Dark Archange,Rescue,100,613223,7,8,19,7,7,7,5,healer,purple,,,11,,,1,1,1,1,1
Dark Archange,Thing,101,1067619,7,9,19,7,7,7,5,striker,purple,14,6,,,,4,4,4,4,4
Dark Archange,Magneto,95,424059,7,8,18,7,7,7,5,raider,purple,9,,,11,,1,1,1,1,1
Dark Archange,Shuri,90,334924,7,9,17,7,7,7,5,healer,purple,,,11,,,1,1,1,1,1
Dark Archange,HumanTorch,101,1214936,7,10,19,7,7,7,5,striker,purple,13,6,,8,,4,3,3,3,3
Dark Archange,MrFantastic,100,743946,7,10,19,7,7,7,5,skirmisher,purple,,6,,3,13,3,3,3,3,3
Dark Archange,Graviton,61,75605,7,7,11,6,6,6,4,striker,,5,,,3,1,5,5,5,5,5
Dark Archange,GhostRider,80,182051,7,7,15,6,6,6,4,striker,blue,10,,4,3,,5,5,5,5,5
Dark Archange,ElsaBloodstone,97,729887,7,9,18,6,6,6,4,raider,purple,,,,13,2,3,3,3,3,3
Dark Archange,Ultimus,100,837612,7,10,19,6,6,6,4,striker,purple,12,2,,4,,2,2,2,2,2
Dark Archange,Coulson,90,278297,7,8,17,6,6,6,4,striker,purple,10,,,4,1,,,,,
Dark Archange,Hela,102,1243032,7,10,19,7,7,7,5,raider,purple,1,,5,13,,3,3,3,3,3
Dark Archange,Namor,101,740488,7,9,19,7,7,7,5,raider,purple,,,,13,3,3,3,3,3,3
Dark Archange,MrSinister,90,301355,7,8,17,7,7,7,5,healer,purple,,,10,,3,,,,,
Dark Archange,Stryfe,80,192009,7,9,15,6,6,6,4,fortifier,blue,,10,8,,,5,5,5,5,5
Dark Archange,InvisibleWoman,97,847557,7,9,18,7,7,7,5,healer,purple,,,13,,,3,3,3,3,3
Dark Archange,Sif,80,182978,7,8,15,6,6,6,4,fortifier,blue,,10,8,,,5,5,5,5,5
Dark Archange,Heimdall,80,175893,7,7,15,6,6,6,5,raider,blue,,,8,10,3,5,5,5,5,5
Dark Archange,Ultron,90,277086,7,6,17,7,7,7,5,striker,purple,12,,,9,,2,2,2,2,2
Dark Archange,YoYo,97,833441,7,9,18,7,7,7,5,skirmisher,purple,12,12,12,12,13,3,3,3,3,3
Dark Archange,Karnak,75,147798,7,8,14,6,6,6,4,skirmisher,blue,,,2,,10,5,5,5,5,5
Dark Archange,Crystal,75,138919,7,7,14,6,6,6,4,raider,blue,1,,,10,,5,5,5,5,5
Dark Archange,Phoenix,90,545364,7,9,17,7,7,7,5,striker,purple,12,,3,2,,2,2,2,2,2
Dark Archange,Cyclops,100,651174,7,9,19,6,7,7,5,raider,purple,4,,,12,,2,2,2,2,2
Dark Archange,Toad,70,104704,7,8,13,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
Dark Archange,SymbioteSpiderMan,85,252406,7,8,16,7,7,7,5,raider,purple,8,,,10,,,,1,,1
